nohup: ignoring input
>>> Arguments:
	             algo : fedavg4
	       batch_size : 64
	clients_per_round : 10
	          dataset : mnist_all_data_1_random_niid
	           device : 0
	              dis : 
	       eval_every : 5
	 finetune_dataset : mnist-m
	  finetune_epochs : 60
	      finetune_lr : 0.01
	      finetune_wd : 0.0
	              gpu : True
	      input_shape : (1, 28, 28)
	               lr : 0.1
	            model : LeNet
	        noaverage : False
	          noprint : False
	        num_class : 10
	        num_epoch : 5
	        num_round : 1000
	             seed : 0
	               wd : 0.001
Test 0:
Initialize model_flag
Freeze model_flag
Finetune dataset is mnist-m
Training model_flag...
Epoch:001, Trn_loss:0.0017, Trn_acc:0.3409, Tst_loss:0.0076, Tst_acc:0.3491
Epoch:003, Trn_loss:0.0018, Trn_acc:0.3482, Tst_loss:0.0083, Tst_acc:0.3476
Epoch:004, Trn_loss:0.0020, Trn_acc:0.3525, Tst_loss:0.0099, Tst_acc:0.3583
Epoch:005, Trn_loss:0.0019, Trn_acc:0.3638, Tst_loss:0.0100, Tst_acc:0.3740
Epoch:006, Trn_loss:0.0015, Trn_acc:0.3698, Tst_loss:0.0081, Tst_acc:0.3697
Epoch:007, Trn_loss:0.0018, Trn_acc:0.3236, Tst_loss:0.0086, Tst_acc:0.3310
Epoch:008, Trn_loss:0.0017, Trn_acc:0.3513, Tst_loss:0.0087, Tst_acc:0.3532
Epoch:009, Trn_loss:0.0019, Trn_acc:0.3608, Tst_loss:0.0090, Tst_acc:0.3706
Epoch:010, Trn_loss:0.0020, Trn_acc:0.3609, Tst_loss:0.0097, Tst_acc:0.3726
Epoch:011, Trn_loss:0.0019, Trn_acc:0.3633, Tst_loss:0.0080, Tst_acc:0.3650
Epoch:012, Trn_loss:0.0020, Trn_acc:0.3644, Tst_loss:0.0071, Tst_acc:0.3690
Epoch:013, Trn_loss:0.0018, Trn_acc:0.3759, Tst_loss:0.0089, Tst_acc:0.3795
Epoch:014, Trn_loss:0.0020, Trn_acc:0.3688, Tst_loss:0.0082, Tst_acc:0.3698
Epoch:015, Trn_loss:0.0018, Trn_acc:0.3578, Tst_loss:0.0096, Tst_acc:0.3642
Epoch:016, Trn_loss:0.0018, Trn_acc:0.3608, Tst_loss:0.0084, Tst_acc:0.3708
Epoch:017, Trn_loss:0.0016, Trn_acc:0.3838, Tst_loss:0.0109, Tst_acc:0.3866
Epoch:018, Trn_loss:0.0018, Trn_acc:0.3699, Tst_loss:0.0090, Tst_acc:0.3761
Epoch:019, Trn_loss:0.0017, Trn_acc:0.3769, Tst_loss:0.0078, Tst_acc:0.3822
Epoch:020, Trn_loss:0.0019, Trn_acc:0.3376, Tst_loss:0.0091, Tst_acc:0.3390
Epoch:021, Trn_loss:0.0019, Trn_acc:0.3683, Tst_loss:0.0085, Tst_acc:0.3676
Epoch:022, Trn_loss:0.0022, Trn_acc:0.3643, Tst_loss:0.0079, Tst_acc:0.3671
Epoch:023, Trn_loss:0.0019, Trn_acc:0.3683, Tst_loss:0.0093, Tst_acc:0.3722
Epoch:024, Trn_loss:0.0020, Trn_acc:0.3816, Tst_loss:0.0081, Tst_acc:0.3884
Epoch:025, Trn_loss:0.0016, Trn_acc:0.3705, Tst_loss:0.0084, Tst_acc:0.3752
Epoch:026, Trn_loss:0.0018, Trn_acc:0.3653, Tst_loss:0.0092, Tst_acc:0.3715
Epoch:027, Trn_loss:0.0018, Trn_acc:0.3576, Tst_loss:0.0085, Tst_acc:0.3590
Epoch:028, Trn_loss:0.0021, Trn_acc:0.3350, Tst_loss:0.0085, Tst_acc:0.3417
Epoch:029, Trn_loss:0.0021, Trn_acc:0.3620, Tst_loss:0.0082, Tst_acc:0.3677
Epoch:030, Trn_loss:0.0019, Trn_acc:0.3655, Tst_loss:0.0087, Tst_acc:0.3736
Epoch:031, Trn_loss:0.0023, Trn_acc:0.3680, Tst_loss:0.0083, Tst_acc:0.3750
Epoch:032, Trn_loss:0.0017, Trn_acc:0.3488, Tst_loss:0.0090, Tst_acc:0.3479
Epoch:033, Trn_loss:0.0019, Trn_acc:0.3734, Tst_loss:0.0082, Tst_acc:0.3797
Epoch:034, Trn_loss:0.0020, Trn_acc:0.3649, Tst_loss:0.0080, Tst_acc:0.3720
Epoch:035, Trn_loss:0.0018, Trn_acc:0.3748, Tst_loss:0.0078, Tst_acc:0.3788
Epoch:036, Trn_loss:0.0021, Trn_acc:0.3712, Tst_loss:0.0086, Tst_acc:0.3770
Epoch:037, Trn_loss:0.0018, Trn_acc:0.3495, Tst_loss:0.0099, Tst_acc:0.3497
Epoch:038, Trn_loss:0.0016, Trn_acc:0.3719, Tst_loss:0.0108, Tst_acc:0.3802
Epoch:039, Trn_loss:0.0018, Trn_acc:0.3735, Tst_loss:0.0075, Tst_acc:0.3788
Epoch:040, Trn_loss:0.0016, Trn_acc:0.3596, Tst_loss:0.0091, Tst_acc:0.3671
Epoch:041, Trn_loss:0.0019, Trn_acc:0.3706, Tst_loss:0.0088, Tst_acc:0.3722
Epoch:042, Trn_loss:0.0017, Trn_acc:0.3521, Tst_loss:0.0088, Tst_acc:0.3537
Epoch:043, Trn_loss:0.0018, Trn_acc:0.3760, Tst_loss:0.0096, Tst_acc:0.3802
Epoch:044, Trn_loss:0.0018, Trn_acc:0.3411, Tst_loss:0.0091, Tst_acc:0.3392
Epoch:045, Trn_loss:0.0016, Trn_acc:0.3655, Tst_loss:0.0091, Tst_acc:0.3681
Epoch:046, Trn_loss:0.0016, Trn_acc:0.3757, Tst_loss:0.0090, Tst_acc:0.3844
Epoch:047, Trn_loss:0.0016, Trn_acc:0.3599, Tst_loss:0.0082, Tst_acc:0.3620
Epoch:048, Trn_loss:0.0017, Trn_acc:0.3717, Tst_loss:0.0097, Tst_acc:0.3755
Epoch:049, Trn_loss:0.0019, Trn_acc:0.3513, Tst_loss:0.0099, Tst_acc:0.3526
Epoch:050, Trn_loss:0.0015, Trn_acc:0.3769, Tst_loss:0.0100, Tst_acc:0.3786
Epoch:051, Trn_loss:0.0019, Trn_acc:0.3610, Tst_loss:0.0086, Tst_acc:0.3675
Epoch:052, Trn_loss:0.0019, Trn_acc:0.3562, Tst_loss:0.0097, Tst_acc:0.3652
Epoch:053, Trn_loss:0.0019, Trn_acc:0.3696, Tst_loss:0.0091, Tst_acc:0.3738
Epoch:054, Trn_loss:0.0021, Trn_acc:0.3635, Tst_loss:0.0079, Tst_acc:0.3713
Epoch:055, Trn_loss:0.0019, Trn_acc:0.3638, Tst_loss:0.0081, Tst_acc:0.3685
Epoch:056, Trn_loss:0.0018, Trn_acc:0.3696, Tst_loss:0.0087, Tst_acc:0.3758
Epoch:057, Trn_loss:0.0020, Trn_acc:0.3499, Tst_loss:0.0087, Tst_acc:0.3552
Epoch:058, Trn_loss:0.0016, Trn_acc:0.3607, Tst_loss:0.0101, Tst_acc:0.3722
Epoch:059, Trn_loss:0.0019, Trn_acc:0.3512, Tst_loss:0.0104, Tst_acc:0.3556
Epoch:060, Trn_loss:0.0018, Trn_acc:0.3680, Tst_loss:0.0096, Tst_acc:0.3727
Finetune done
Test 9:
Initialize model_flag
Freeze model_flag
Finetune dataset is mnist-m
Training model_flag...
Epoch:001, Trn_loss:0.0018, Trn_acc:0.3507, Tst_loss:0.0093, Tst_acc:0.3566
Epoch:002, Trn_loss:0.0020, Trn_acc:0.3582, Tst_loss:0.0096, Tst_acc:0.3700
Epoch:003, Trn_loss:0.0020, Trn_acc:0.3471, Tst_loss:0.0091, Tst_acc:0.3530
Epoch:004, Trn_loss:0.0020, Trn_acc:0.3720, Tst_loss:0.0079, Tst_acc:0.3745
Epoch:005, Trn_loss:0.0017, Trn_acc:0.3660, Tst_loss:0.0095, Tst_acc:0.3702
Epoch:006, Trn_loss:0.0020, Trn_acc:0.3751, Tst_loss:0.0112, Tst_acc:0.3775
Epoch:007, Trn_loss:0.0015, Trn_acc:0.3558, Tst_loss:0.0097, Tst_acc:0.3568
Epoch:008, Trn_loss:0.0021, Trn_acc:0.3437, Tst_loss:0.0094, Tst_acc:0.3506
Epoch:009, Trn_loss:0.0018, Trn_acc:0.3651, Tst_loss:0.0077, Tst_acc:0.3753
Epoch:010, Trn_loss:0.0020, Trn_acc:0.3508, Tst_loss:0.0098, Tst_acc:0.3581
Epoch:011, Trn_loss:0.0017, Trn_acc:0.3648, Tst_loss:0.0095, Tst_acc:0.3657
Epoch:012, Trn_loss:0.0019, Trn_acc:0.3672, Tst_loss:0.0082, Tst_acc:0.3702
Epoch:013, Trn_loss:0.0019, Trn_acc:0.3740, Tst_loss:0.0096, Tst_acc:0.3784
Epoch:014, Trn_loss:0.0019, Trn_acc:0.3579, Tst_loss:0.0106, Tst_acc:0.3557
Epoch:015, Trn_loss:0.0017, Trn_acc:0.3777, Tst_loss:0.0086, Tst_acc:0.3828
Epoch:016, Trn_loss:0.0019, Trn_acc:0.3388, Tst_loss:0.0101, Tst_acc:0.3412
Epoch:017, Trn_loss:0.0017, Trn_acc:0.3524, Tst_loss:0.0070, Tst_acc:0.3620
Epoch:018, Trn_loss:0.0020, Trn_acc:0.3418, Tst_loss:0.0097, Tst_acc:0.3572
Epoch:019, Trn_loss:0.0017, Trn_acc:0.3499, Tst_loss:0.0078, Tst_acc:0.3543
Epoch:020, Trn_loss:0.0019, Trn_acc:0.3566, Tst_loss:0.0082, Tst_acc:0.3543
Epoch:021, Trn_loss:0.0019, Trn_acc:0.3679, Tst_loss:0.0081, Tst_acc:0.3670
Epoch:022, Trn_loss:0.0020, Trn_acc:0.3538, Tst_loss:0.0082, Tst_acc:0.3550
Epoch:023, Trn_loss:0.0019, Trn_acc:0.3537, Tst_loss:0.0088, Tst_acc:0.3544
Epoch:024, Trn_loss:0.0019, Trn_acc:0.3598, Tst_loss:0.0076, Tst_acc:0.3606
Epoch:025, Trn_loss:0.0020, Trn_acc:0.3448, Tst_loss:0.0089, Tst_acc:0.3423
Epoch:026, Trn_loss:0.0018, Trn_acc:0.3512, Tst_loss:0.0080, Tst_acc:0.3624
Epoch:027, Trn_loss:0.0017, Trn_acc:0.3597, Tst_loss:0.0109, Tst_acc:0.3614
Epoch:028, Trn_loss:0.0020, Trn_acc:0.3550, Tst_loss:0.0094, Tst_acc:0.3555
Epoch:029, Trn_loss:0.0018, Trn_acc:0.3788, Tst_loss:0.0094, Tst_acc:0.3810
Epoch:030, Trn_loss:0.0018, Trn_acc:0.3602, Tst_loss:0.0096, Tst_acc:0.3651
Epoch:031, Trn_loss:0.0018, Trn_acc:0.3563, Tst_loss:0.0111, Tst_acc:0.3605
Epoch:032, Trn_loss:0.0020, Trn_acc:0.3603, Tst_loss:0.0081, Tst_acc:0.3665
Epoch:033, Trn_loss:0.0018, Trn_acc:0.3632, Tst_loss:0.0093, Tst_acc:0.3695
Epoch:034, Trn_loss:0.0020, Trn_acc:0.3631, Tst_loss:0.0089, Tst_acc:0.3643
Epoch:035, Trn_loss:0.0018, Trn_acc:0.3559, Tst_loss:0.0086, Tst_acc:0.3642
Epoch:036, Trn_loss:0.0017, Trn_acc:0.3512, Tst_loss:0.0100, Tst_acc:0.3542
Epoch:037, Trn_loss:0.0019, Trn_acc:0.3744, Tst_loss:0.0081, Tst_acc:0.3787
Epoch:038, Trn_loss:0.0019, Trn_acc:0.3663, Tst_loss:0.0084, Tst_acc:0.3667
Epoch:039, Trn_loss:0.0021, Trn_acc:0.3531, Tst_loss:0.0095, Tst_acc:0.3640
Epoch:040, Trn_loss:0.0018, Trn_acc:0.3623, Tst_loss:0.0082, Tst_acc:0.3596
Epoch:041, Trn_loss:0.0019, Trn_acc:0.3642, Tst_loss:0.0090, Tst_acc:0.3713
Epoch:042, Trn_loss:0.0018, Trn_acc:0.3604, Tst_loss:0.0075, Tst_acc:0.3675
Epoch:043, Trn_loss:0.0021, Trn_acc:0.3559, Tst_loss:0.0089, Tst_acc:0.3626
Epoch:044, Trn_loss:0.0019, Trn_acc:0.3303, Tst_loss:0.0093, Tst_acc:0.3336
Epoch:045, Trn_loss:0.0018, Trn_acc:0.3710, Tst_loss:0.0092, Tst_acc:0.3815
Epoch:046, Trn_loss:0.0018, Trn_acc:0.3650, Tst_loss:0.0103, Tst_acc:0.3673
Epoch:047, Trn_loss:0.0019, Trn_acc:0.3663, Tst_loss:0.0081, Tst_acc:0.3728
Epoch:048, Trn_loss:0.0019, Trn_acc:0.3630, Tst_loss:0.0090, Tst_acc:0.3693
Epoch:049, Trn_loss:0.0020, Trn_acc:0.3488, Tst_loss:0.0088, Tst_acc:0.3543
Epoch:050, Trn_loss:0.0017, Trn_acc:0.3667, Tst_loss:0.0092, Tst_acc:0.3693
Epoch:051, Trn_loss:0.0020, Trn_acc:0.3567, Tst_loss:0.0104, Tst_acc:0.3637
Epoch:052, Trn_loss:0.0017, Trn_acc:0.3630, Tst_loss:0.0084, Tst_acc:0.3683
Epoch:053, Trn_loss:0.0020, Trn_acc:0.3571, Tst_loss:0.0084, Tst_acc:0.3627
Epoch:054, Trn_loss:0.0017, Trn_acc:0.3545, Tst_loss:0.0099, Tst_acc:0.3580
Epoch:055, Trn_loss:0.0019, Trn_acc:0.3660, Tst_loss:0.0076, Tst_acc:0.3672
Epoch:056, Trn_loss:0.0018, Trn_acc:0.3739, Tst_loss:0.0084, Tst_acc:0.3790
Epoch:057, Trn_loss:0.0020, Trn_acc:0.3602, Tst_loss:0.0084, Tst_acc:0.3685
Epoch:058, Trn_loss:0.0020, Trn_acc:0.3681, Tst_loss:0.0096, Tst_acc:0.3744
Epoch:059, Trn_loss:0.0021, Trn_acc:0.3508, Tst_loss:0.0097, Tst_acc:0.3618
Epoch:060, Trn_loss:0.0018, Trn_acc:0.3655, Tst_loss:0.0076, Tst_acc:0.3744
Finetune done
